filted_data_dict 3893 3893
day, prev_pody, prev_HL, prev_body_pct, cur_position_above, cur_position_below, today_profit
2018-02-15 , -0.15699999999998226 , 1.0689999999999884 , -14 , 27 , 75 , -466.0000000000082
2018-02-19 , 0.228999999999985 , 0.539999999999992 , 42 , 210 , 20 , 985.99999999999
2018-02-20 , 0.98599999999999 , 1.2489999999999952 , 78 , 54 , 57 , -222.0000000000084
2018-02-21 , -0.2220000000000084 , 1.4039999999999964 , -15 , 0 , 98 , -1001.0000000000048
2018-02-22 , -1.0010000000000048 , 1.3889999999999816 , -72 , 33 , 6 , 340.0000000000034
2018-02-26 , -0.45699999999999363 , 0.9420000000000073 , -48 , 41 , 49 , -69.00000000001683
2018-02-27 , -0.06900000000001683 , 0.8589999999999804 , -8 , 26 , 292 , -2494.0
2018-02-28 , -2.4939999999999998 , 2.733000000000004 , -91 , 22 , 28 , -449.99999999998863
2018-03-01 , -0.44999999999998863 , 1.3819999999999766 , -32 , 5 , 91 , -449.0000000000123
2018-03-05 , 1.5260000000000105 , 1.9720000000000084 , 77 , 46 , 25 , 308.9999999999975
2018-03-06 , 0.3089999999999975 , 1.4190000000000111 , 21 , 11 , 78 , 15.00000000001478
2018-03-07 , 0.01500000000001478 , 1.268999999999977 , 1 , 17 , 71 , -730.0000000000182
2018-03-08 , -0.7300000000000182 , 1.134999999999991 , -64 , 162 , 3 , 1295.9999999999923
2018-03-12 , 0.23500000000001364 , 0.7349999999999852 , 31 , 187 , 26 , 804.000000000002
2018-03-13 , 0.804000000000002 , 1.5730000000000075 , 51 , 22 , 63 , -338.99999999999864
2018-03-14 , -0.33899999999999864 , 1.3499999999999943 , -25 , 3 , 69 , -236.99999999999477
2018-03-15 , -0.23699999999999477 , 0.9860000000000184 , -24 , 4 , 95 , -423.0000000000018
2018-03-19 , 1.134999999999991 , 2.5759999999999934 , 44 , 36 , 7 , 332.00000000002206
2018-03-20 , 0.33200000000002206 , 1.141999999999996 , 29 , 101 , 13 , 837.0000000000175
2018-03-21 , 0.8370000000000175 , 1.320999999999998 , 63 , 4 , 119 , -1554.000000000002
2018-03-22 , -1.554000000000002 , 1.6299999999999955 , -95 , 33 , 43 , -378.9999999999907
2018-03-26 , 2.0109999999999957 , 2.1920000000000073 , 91 , 22 , 44 , -848.0000000000132
2018-03-27 , -0.8480000000000132 , 1.4679999999999893 , -57 , 98 , 3 , 1264.00000000001
2018-03-28 , 1.26400000000001 , 1.5010000000000048 , 84 , 3 , 89 , -1186.9999999999834
2018-03-29 , -1.1869999999999834 , 1.3940000000000055 , -85 , 20 , 22 , -81.99999999999363
2018-04-02 , -0.3310000000000173 , 1.2319999999999993 , -26 , 98 , 15 , 1135.0000000000193
2018-04-03 , 1.1350000000000193 , 1.407999999999987 , 80 , 40 , 71 , 455.99999999998886
2018-04-04 , 0.45599999999998886 , 1.572999999999979 , 28 , 23 , 19 , 65.99999999997408
2018-04-05 , 0.06599999999997408 , 0.6730000000000018 , 9 , 121 , 63 , 284.9999999999966
2018-04-09 , 0.16100000000000136 , 0.9399999999999977 , 17 , 132 , 16 , 1086.999999999989
2018-04-10 , 1.086999999999989 , 1.399000000000001 , 77 , 17 , 47 , -590.0000000000034
2018-04-11 , -0.5900000000000034 , 0.9069999999999823 , -65 , 161 , 19 , 1300.0000000000114
2018-04-12 , 1.3000000000000114 , 1.646000000000015 , 78 , 70 , 5 , 194.99999999999318
2018-04-16 , 0.5790000000000077 , 1.0620000000000118 , 54 , 14 , 72 , -694.0000000000168
2018-04-17 , -0.6940000000000168 , 0.929000000000002 , -74 , 79 , 80 , -580.0000000000125
2018-04-18 , -0.5800000000000125 , 1.478999999999985 , -39 , 40 , 78 , -1056.999999999988
2018-04-19 , -1.056999999999988 , 1.7560000000000002 , -60 , 25 , 29 , -515.0000000000148
2018-04-23 , 0.6040000000000134 , 0.8010000000000161 , 75 , 127 , 14 , 556.0000000000116
2018-04-24 , 0.5560000000000116 , 1.1370000000000005 , 48 , 37 , 0 , 346.00000000000364
2018-04-25 , 0.34600000000000364 , 0.42799999999999727 , 80 , 54 , 94 , -338.99999999999864
2018-04-26 , -0.33899999999999864 , 0.6370000000000005 , -53 , 22 , 290 , -1848.0000000000132
2018-04-30 , 0.2529999999999859 , 0.8410000000000082 , 30 , 18 , 152 , -864.0000000000043
2018-05-01 , -0.8640000000000043 , 1.4379999999999882 , -60 , 35 , 39 , -470.0000000000273
2018-05-02 , -0.4700000000000273 , 1.082000000000022 , -43 , 22 , 137 , -908.9999999999918
2018-05-03 , -0.9089999999999918 , 1.733000000000004 , -52 , 1 , 62 , -699.9999999999886
2018-05-07 , 0.2050000000000125 , 0.8529999999999802 , 24 , 18 , 97 , -66.0000000000025
2018-05-08 , -0.0660000000000025 , 0.98599999999999 , -6 , 134 , 11 , 806.999999999988
2018-05-09 , 0.806999999999988 , 1.4359999999999786 , 56 , 42 , 79 , -752.9999999999859
2018-05-10 , -0.7529999999999859 , 1.747000000000014 , -43 , 32 , 15 , 221.00000000000364
2018-05-14 , 0.4890000000000043 , 1.0080000000000098 , 48 , 51 , 21 , 376.0000000000048
2018-05-15 , 0.3760000000000048 , 0.7330000000000041 , 51 , 4 , 112 , -122.99999999999045
2018-05-16 , -0.12299999999999045 , 0.8589999999999804 , -14 , 106 , 7 , 819.0000000000168
2018-05-17 , 0.8190000000000168 , 0.9830000000000041 , 83 , 28 , 59 , -531.0000000000059
2018-05-21 , -0.2230000000000132 , 0.7700000000000102 , -28 , 65 , 37 , -116.99999999999022
2018-05-22 , -0.11699999999999022 , 0.7940000000000111 , -14 , 4 , 367 , -2054.000000000002
2018-05-23 , -2.054000000000002 , 2.9509999999999934 , -69 , 9 , 37 , -725.0000000000227
2018-05-24 , -0.7250000000000227 , 1.3950000000000102 , -51 , 37 , 61 , -734.9999999999852
2018-05-28 , -0.5409999999999968 , 0.8629999999999995 , -62 , 6 , 277 , -1501.0000000000048
2018-05-29 , -1.5010000000000048 , 2.453000000000003 , -61 , 36 , 19 , 595.9999999999752
2018-05-30 , 0.5959999999999752 , 1.3780000000000143 , 43 , 42 , 39 , 4.9999999999954525
2018-05-31 , 0.0049999999999954525 , 1.1270000000000095 , 0 , 140 , 15 , 1455.9999999999889
2018-06-04 , 0.117999999999995 , 0.9540000000000077 , 12 , 92 , 8 , 837.0000000000175
2018-06-05 , 0.8370000000000175 , 0.9660000000000082 , 86 , 97 , -5 , 748.9999999999952
2018-06-06 , 0.7489999999999952 , 0.8910000000000196 , 84 , 33 , 85 , -533.9999999999918
2018-06-07 , -0.5339999999999918 , 1.0679999999999836 , -50 , 14 , 95 , -377.00000000000955
2018-06-11 , 0.554000000000002 , 1.2160000000000082 , 45 , 63 , 2 , 391.9999999999959
2018-06-12 , 0.3919999999999959 , 0.7990000000000066 , 49 , 36 , 34 , -14.000000000010004
2018-06-13 , -0.014000000000010004 , 0.5670000000000073 , -2 , 42 , 151 , -860.0000000000136
2018-06-14 , -0.8600000000000136 , 1.099000000000018 , -78 , 30 , 34 , 241.00000000001387
2018-06-18 , -0.3990000000000009 , 0.8860000000000241 , -45 , 5 , 225 , -1430.9999999999832
2018-06-19 , -1.4309999999999832 , 2.046999999999997 , -69 , 29 , 17 , 375.0
2018-06-20 , 0.375 , 0.9660000000000082 , 38 , 82 , 78 , 239.00000000000432
2018-06-21 , 0.23900000000000432 , 1.5500000000000114 , 15 , 62 , 10 , 198.0000000000075
2018-06-25 , 0.11800000000002342 , 1.2699999999999818 , 9 , 0 , 61 , -250.0
2018-06-26 , -0.25 , 0.7870000000000061 , -31 , 3 , 130 , -996.0000000000093
2018-06-27 , -0.9960000000000093 , 1.0550000000000068 , -94 , 7 , 74 , -88.99999999999864
2018-06-28 , -0.08899999999999864 , 0.8700000000000045 , -10 , 207 , 14 , 1691.0000000000025
2018-07-02 , -0.29400000000001114 , 1.2419999999999902 , -23 , 49 , 29 , 128.00000000001432
2018-07-03 , 0.12800000000001432 , 0.9890000000000043 , 12 , 47 , 29 , 305.0000000000068
2018-07-04 , 0.3050000000000068 , 0.7580000000000098 , 40 , 70 , 50 , 64.00000000002137
2018-07-05 , 0.06400000000002137 , 0.9230000000000018 , 6 , 50 , 18 , 462.0000000000175
2018-07-09 , -0.12399999999999523 , 1.3870000000000005 , -8 , 57 , 8 , 378.9999999999907
2018-07-10 , 0.3789999999999907 , 0.9099999999999966 , 41 , 81 , 57 , 566.9999999999789
2018-07-11 , 0.5669999999999789 , 1.2659999999999911 , 44 , 77 , 7 , 725.9999999999991
2018-07-12 , 0.7259999999999991 , 1.0769999999999982 , 67 , 10 , 84 , 72.99999999997908
2018-07-16 , 0.1349999999999909 , 0.8160000000000025 , 16 , 52 , 78 , -570.999999999998
2018-07-17 , -0.570999999999998 , 1.0679999999999836 , -53 , 16 , 107 , -538.0000000000109
2018-07-18 , -0.5380000000000109 , 1.3239999999999839 , -40 , 5 , 96 , -1133.0000000000098
2018-07-19 , -1.1330000000000098 , 1.353999999999985 , -83 , 18 , 26 , -3.9999999999906777
2018-07-23 , -0.3230000000000075 , 0.7079999999999984 , -45 , 57 , 49 , 293.00000000000637
2018-07-24 , 0.29300000000000637 , 0.757000000000005 , 38 , 40 , 50 , 197.00000000000273
2018-07-25 , 0.19700000000000273 , 0.6910000000000025 , 28 , 21 , 87 , -568.9999999999884
2018-07-26 , -0.5689999999999884 , 0.7550000000000239 , -75 , 2 , 63 , -356.9999999999993
2018-07-30 , 0.32499999999998863 , 0.5099999999999909 , 63 , 229 , 60 , 966.0000000000082
2018-07-31 , 0.9660000000000082 , 1.4780000000000086 , 65 , 21 , 32 , -147.00000000001978
2018-08-01 , -0.14700000000001978 , 0.7939999999999827 , -18 , 0 , 206 , -1318.9999999999884
2018-08-02 , -1.3189999999999884 , 1.6370000000000005 , -80 , 9 , 48 , -658.0000000000155
2018-08-06 , -0.5349999999999966 , 0.6620000000000061 , -80 , 29 , 53 , -79.00000000000773
2018-08-07 , -0.07900000000000773 , 0.5489999999999782 , -14 , 27 , 242 , -1160.000000000025
2018-08-08 , -1.160000000000025 , 1.4809999999999945 , -78 , 31 , 37 , -528.9999999999964
2018-08-09 , -0.5289999999999964 , 1.016999999999996 , -52 , 9 , 140 , -778.9999999999964
2018-08-13 , 0.5150000000000148 , 1.4279999999999973 , 36 , 73 , 11 , 111.99999999999477
2018-08-14 , 0.11199999999999477 , 1.2060000000000173 , 9 , 23 , 126 , -828.000000000003
2018-08-15 , -0.828000000000003 , 1.8060000000000116 , -45 , 38 , 20 , 401.9999999999868
2018-08-16 , 0.4019999999999868 , 1.0600000000000023 , 37 , 11 , 63 , -126.99999999998113
2018-08-20 , -0.12100000000000932 , 0.47100000000000364 , -25 , 382 , 32 , 1438.999999999993
2018-08-21 , 1.438999999999993 , 1.953000000000003 , 73 , 30 , 8 , 540.9999999999968
2018-08-22 , 0.5409999999999968 , 0.7620000000000005 , 70 , 34 , 37 , -181.0000000000116
2018-08-23 , -0.1810000000000116 , 0.5519999999999925 , -32 , 111 , 11 , 336.9999999999891
2018-08-27 , 0.24499999999997613 , 0.7230000000000132 , 33 , 59 , 19 , -73.99999999998386
2018-08-28 , -0.07399999999998386 , 0.5760000000000218 , -12 , 419 , 48 , 2327.0000000000264
2018-08-29 , 2.3270000000000266 , 2.694000000000017 , 86 , 5 , 40 , -1104.0000000000134
2018-08-30 , -1.1040000000000134 , 1.2630000000000052 , -87 , 16 , 65 , -463.99999999999864
2018-09-03 , -0.532999999999987 , 0.8370000000000175 , -63 , 40 , 40 , 251.00000000000477
2018-09-04 , 0.2510000000000048 , 0.6769999999999925 , 37 , 250 , 69 , 723.0000000000132
2018-09-05 , 0.7230000000000132 , 2.1640000000000157 , 33 , 13 , 43 , -734.9999999999852
2018-09-06 , -0.7349999999999852 , 1.228999999999985 , -59 , 85 , 42 , 332.9999999999984
2018-09-10 , 1.2039999999999793 , 1.8629999999999995 , 64 , 54 , 9 , 730.9999999999945
2018-09-11 , 0.7309999999999945 , 1.1969999999999743 , 61 , -6 , 65 , -341.0000000000082
2018-09-12 , -0.3410000000000082 , 0.7129999999999939 , -47 , 231 , 11 , 1545.9999999999923
2018-09-13 , 1.5459999999999923 , 1.7349999999999852 , 89 , 15 , 23 , -247.0000000000141
2018-09-17 , 0.7560000000000002 , 1.0810000000000173 , 69 , 62 , 35 , 534.0000000000202
2018-09-18 , 0.5340000000000202 , 1.0589999999999975 , 50 , 69 , 36 , -139.00000000001
2018-09-19 , -0.13900000000001 , 1.1149999999999807 , -12 , 154 , 15 , 1699.9999999999886
2018-09-20 , 1.6999999999999886 , 1.8959999999999866 , 89 , 22 , 117 , -2036.0000000000014
2018-09-24 , 0.8940000000000055 , 1.2909999999999968 , 69 , 78 , 12 , 951.9999999999982
2018-09-25 , 0.9519999999999982 , 1.174999999999983 , 81 , 10 , 51 , -514.00000000001
2018-09-26 , -0.51400000000001 , 0.7259999999999991 , -70 , 38 , 109 , -158.99999999999181
2018-09-27 , -0.15899999999999181 , 1.078000000000003 , -14 , 29 , 61 , -127.9999999999859
2018-10-01 , 0.23299999999997567 , 0.9739999999999895 , 23 , 13 , 140 , -1092.9999999999893
2018-10-02 , -1.0929999999999893 , 1.502999999999986 , -72 , 71 , 12 , 697.0000000000027
2018-10-03 , 0.6970000000000027 , 1.266999999999996 , 55 , 29 , 37 , 134.00000000001455
2018-10-04 , 0.13400000000001455 , 0.8530000000000086 , 15 , 105 , 28 , 828.000000000003
2018-10-08 , -1.117999999999995 , 1.9550000000000125 , -57 , 22 , 44 , 225.9999999999991
2018-10-09 , 0.2259999999999991 , 1.3120000000000118 , 17 , 61 , 30 , -371.0000000000093
2018-10-10 , -0.3710000000000093 , 1.2019999999999982 , -30 , 53 , 17 , 349.9999999999943
2018-10-11 , 0.3499999999999943 , 0.8450000000000273 , 41 , 65 , 149 , -879.0000000000191
2018-10-15 , 0.24199999999999022 , 0.867999999999995 , 27 , 160 , 9 , 1018.0000000000007
2018-10-16 , 1.0180000000000007 , 1.4699999999999989 , 69 , 15 , 64 , -287.00000000000614
2018-10-17 , -0.28700000000000614 , 1.1809999999999832 , -24 , -1 , 157 , -1673.0000000000018
2018-10-18 , -1.6730000000000018 , 1.8340000000000032 , -91 , 57 , 1 , 968.9999999999941
2018-10-22 , -0.9400000000000261 , 1.4749999999999943 , -63 , 8 , 60 , -277.00000000001523
2018-10-23 , -0.27700000000001523 , 1.0199999999999818 , -27 , 28 , 148 , -1397.0000000000198
2018-10-24 , -1.3970000000000198 , 1.811000000000007 , -77 , 21 , 28 , -501.0000000000048
2018-10-25 , -0.5010000000000048 , 0.8940000000000055 , -56 , 5 , 142 , -567.0000000000073
2018-10-29 , 0.29300000000000637 , 0.9730000000000132 , 30 , 62 , 53 , -19.000000000005457
2018-10-30 , -0.019000000000005457 , 1.1330000000000098 , -1 , 107 , 10 , 428.9999999999736
2018-10-31 , 0.4289999999999736 , 1.335000000000008 , 32 , 190 , 8 , 2328.0000000000027
2018-11-01 , 2.328000000000003 , 2.664999999999992 , 87 , 25 , 9 , 237.99999999999955
2018-11-05 , 0.22100000000000364 , 0.8850000000000193 , 24 , 117 , 25 , 972.0000000000084
2018-11-06 , 0.9720000000000084 , 1.2690000000000055 , 76 , 51 , 15 , 447.00000000000273
2018-11-07 , 0.44700000000000273 , 0.8480000000000132 , 52 , 54 , 32 , -14.999999999986358
2018-11-08 , -0.014999999999986358 , 0.7370000000000232 , -2 , 6 , 202 , -1338.9999999999986
2018-11-12 , -0.7460000000000093 , 1.4350000000000023 , -51 , 162 , 15 , 1323.9999999999839
2018-11-13 , 1.3239999999999839 , 2.554000000000002 , 51 , 28 , 49 , -67.99999999998363
2018-11-14 , -0.06799999999998363 , 1.9869999999999948 , -3 , 12 , 159 , -2473.9999999999895
2018-11-15 , -2.4739999999999895 , 3.4350000000000023 , -72 , 4 , 16 , -450.00000000001705
2018-11-19 , -0.27300000000002456 , 0.8269999999999982 , -33 , 31 , 66 , -360.00000000001364
2018-11-20 , -0.36000000000001364 , 0.8050000000000068 , -44 , 81 , 18 , 263.00000000000523
2018-11-21 , 0.26300000000000523 , 0.7989999999999782 , 32 , 168 , 21 , 960.9999999999843
2018-11-22 , 0.9609999999999843 , 1.51400000000001 , 63 , 3 , 71 , -745.0000000000045
2018-11-26 , 0.6370000000000005 , 1.0640000000000214 , 59 , 3 , 80 , -418.00000000000637
2018-11-27 , -0.41800000000000637 , 0.8959999999999866 , -46 , 87 , 17 , 748.0000000000189
2018-11-28 , 0.7480000000000189 , 0.936000000000007 , 79 , 0 , 127 , -701.9999999999982
2018-11-29 , -0.7019999999999982 , 1.1830000000000211 , -59 , 12 , 39 , -377.00000000000955
2018-12-03 , -0.5459999999999923 , 1.3070000000000164 , -41 , 4 , 122 , -1206.0000000000173
2018-12-04 , -1.2060000000000173 , 1.6639999999999873 , -72 , 61 , 8 , 721.0000000000036
2018-12-05 , 0.7210000000000036 , 1.1529999999999916 , 62 , 1 , 74 , -79.99999999998408
2018-12-06 , -0.07999999999998408 , 0.8799999999999955 , -9 , 17 , 84 , -540.9999999999968
2018-12-10 , -0.6990000000000123 , 2.287000000000006 , -30 , 18 , 36 , -810.9999999999786
2018-12-11 , -0.8109999999999786 , 1.26400000000001 , -64 , 145 , 3 , 1466.0000000000082
2018-12-12 , 1.4660000000000082 , 1.8839999999999861 , 77 , 45 , 4 , 771.000000000015
2018-12-13 , 0.771000000000015 , 0.953000000000003 , 80 , 3 , 146 , -1111.0000000000184
2018-12-17 , -0.5100000000000193 , 0.9650000000000034 , -52 , 29 , 43 , -117.00000000001864
2018-12-18 , -0.11700000000001864 , 0.703000000000003 , -16 , 40 , 76 , -401.9999999999868
2018-12-19 , -0.4019999999999868 , 0.8290000000000077 , -48 , 29 , 148 , -986.9999999999948
2018-12-20 , -0.9869999999999948 , 1.4799999999999898 , -66 , 19 , 41 , -342.00000000001296
2018-12-26 , 0.4590000000000032 , 1.0870000000000175 , 42 , 7 , 85 , -288.0000000000109
2018-12-27 , -0.2880000000000109 , 1.002999999999986 , -28 , 2 , 82 , -265.99999999999113
2019-01-02 , -2.1469999999999914 , 2.1929999999999836 , -97 , -5 , 197 , -1248.9999999999952
2019-01-03 , -1.2489999999999952 , 4.222000000000008 , -29 , 52 , 5 , 2050.9999999999877
2019-01-07 , 0.8460000000000036 , 1.311000000000007 , 64 , 33 , 70 , -667.0000000000016
2019-01-08 , -0.6670000000000016 , 1.3670000000000186 , -48 , 53 , 31 , 37.99999999998249
2019-01-09 , 0.03799999999998249 , 1.1570000000000107 , 3 , 13 , 72 , -72.00000000000273
2019-01-10 , -0.07200000000000273 , 0.9989999999999952 , -7 , 117 , 62 , 1081.0000000000173
2019-01-14 , -0.37300000000001887 , 1.2520000000000095 , -29 , 98 , 118 , 602.9999999999802
2019-01-15 , 0.6029999999999802 , 2.719999999999999 , 22 , 32 , 28 , 747.9999999999905
2019-01-16 , 0.7479999999999905 , 1.6589999999999918 , 45 , 98 , 56 , 1354.0000000000134
2019-01-17 , 1.3540000000000134 , 2.5640000000000214 , 52 , 7 , 28 , -548.0000000000018
2019-01-21 , 0.036000000000001364 , 0.728999999999985 , 4 , 63 , 99 , 323.0000000000075
2019-01-22 , 0.3230000000000075 , 1.193000000000012 , 27 , 147 , 6 , 1501.0000000000048
2019-01-23 , 1.5010000000000048 , 1.836999999999989 , 81 , 17 , 25 , 18.999999999977035
2019-01-24 , 0.018999999999977035 , 0.7909999999999968 , 2 , 203 , 14 , 1370.0000000000045
2019-01-28 , -0.5439999999999827 , 1.1059999999999945 , -49 , 47 , 104 , -969.9999999999989
2019-01-29 , -0.9699999999999989 , 1.681999999999988 , -57 , 37 , 10 , 80.99999999998886
2019-01-30 , 0.08099999999998886 , 0.7950000000000159 , 10 , 15 , 93 , -270.00000000001023
2019-01-31 , -0.27000000000001023 , 0.8640000000000043 , -31 , 79 , 76 , 512.0000000000005
2019-02-04 , 0.09199999999998454 , 0.9660000000000082 , 9 , 29 , 123 , -849.9999999999943
2019-02-05 , -0.8499999999999943 , 1.4809999999999945 , -57 , 6 , 37 , -188.99999999999295
2019-02-06 , -0.18899999999999295 , 0.6470000000000198 , -29 , 59 , 152 , 37.00000000000614
2019-02-07 , 0.03700000000000614 , 1.372000000000014 , 2 , 18 , 27 , -164.0000000000157
2019-02-11 , -0.10300000000000864 , 0.632000000000005 , -16 , 110 , 0 , 521.000000000015
2019-02-12 , 0.521000000000015 , 0.707000000000022 , 73 , 112 , 5 , 151.00000000001046
2019-02-13 , 0.15100000000001046 , 0.8369999999999891 , 18 , 49 , 148 , -1177.000000000021
2019-02-14 , -1.177000000000021 , 1.656000000000006 , -71 , 59 , 20 , 947.0000000000027
2019-02-18 , 0.37999999999999545 , 0.48099999999999454 , 79 , 349 , 98 , 1539.0000000000157
2019-02-19 , 1.5390000000000157 , 2.158999999999992 , 71 , 23 , 15 , 162.00000000000614
2019-02-20 , 0.16200000000000614 , 0.8569999999999993 , 18 , 27 , 65 , -350.9999999999991
2019-02-21 , -0.3509999999999991 , 0.7989999999999782 , -43 , 47 , 59 , 176.9999999999925
2019-02-25 , 0.7639999999999816 , 1.1599999999999966 , 65 , 137 , 1 , 1103.999999999985
2019-02-26 , 1.103999999999985 , 1.6119999999999948 , 68 , 90 , 23 , 1173.0000000000018
2019-02-27 , 1.1730000000000018 , 1.8319999999999936 , 64 , 28 , 38 , 4.9999999999954525
2019-02-28 , 0.0049999999999954525 , 1.2139999999999986 , 0 , 65 , 16 , 64.99999999999773
2019-03-04 , -0.9579999999999984 , 1.1839999999999975 , -80 , 37 , 52 , 199.00000000001228
2019-03-05 , 0.19900000000001228 , 1.063999999999993 , 18 , -3 , 69 , -258.0000000000098
2019-03-06 , -0.2580000000000098 , 0.7009999999999934 , -36 , 11 , 193 , -1212.9999999999939
2019-03-07 , -1.2129999999999939 , 1.443000000000012 , -84 , 12 , 114 , -1301.0000000000161
2019-03-11 , 2.2719999999999914 , 2.687999999999988 , 84 , 48 , 59 , -676.0000000000161
2019-03-12 , -0.6760000000000161 , 2.919000000000011 , -23 , 100 , 6 , 2688.9999999999927
2019-03-13 , 2.688999999999993 , 3.1239999999999952 , 86 , 18 , 23 , -367.999999999995
2019-03-14 , -0.367999999999995 , 1.3010000000000161 , -28 , 36 , 30 , 328.00000000000296
2019-03-18 , -0.5300000000000011 , 1.282999999999987 , -41 , 25 , 12 , 121.00000000000932
2019-03-19 , 0.12100000000000932 , 0.4819999999999993 , 25 , 45 , 396 , -1733.9999999999804
2019-03-20 , -1.7339999999999804 , 2.1280000000000143 , -81 , 13 , 85 , -890.9999999999911
2019-03-21 , -0.8909999999999911 , 2.1239999999999952 , -41 , 23 , 28 , 10.99999999999568
2019-03-25 , -0.16599999999999682 , 1.1159999999999854 , -14 , 118 , 9 , 966.0000000000082
2019-03-26 , 0.9660000000000082 , 1.4240000000000066 , 67 , 27 , 36 , -337.0000000000175
2019-03-27 , -0.3370000000000175 , 0.9099999999999966 , -37 , 19 , 163 , -1465.9999999999798
2019-03-28 , -1.4659999999999798 , 1.6730000000000018 , -87 , 63 , 23 , 177.00000000002092
2019-04-01 , 1.1479999999999961 , 1.879000000000019 , 61 , 27 , 49 , 383.99999999998613
2019-04-02 , 0.38399999999998613 , 1.4329999999999927 , 26 , 64 , 11 , 510.9999999999957
2019-04-03 , 0.5109999999999957 , 1.093999999999994 , 46 , 18 , 93 , -748.9999999999952
2019-04-04 , -0.7489999999999952 , 1.2239999999999895 , -61 , 41 , 70 , -361.99999999999477
2019-04-08 , -0.057999999999992724 , 0.6099999999999852 , -9 , 64 , 133 , -537.9999999999825
2019-04-09 , -0.5379999999999825 , 1.2110000000000127 , -44 , 53 , 2 , 284.00000000002024
2019-04-10 , 0.28400000000002024 , 0.6729999999999734 , 42 , 89 , 22 , 430.0000000000068
2019-04-11 , 0.4300000000000068 , 0.7510000000000048 , 57 , 165 , 0 , 680.9999999999832
2019-04-15 , 0.26599999999999113 , 0.5929999999999893 , 44 , 3 , 116 , -581.0000000000173
2019-04-16 , -0.5810000000000173 , 0.7109999999999843 , -81 , 21 , 37 , -56.99999999998795
2019-04-17 , -0.05699999999998795 , 0.42199999999999704 , -13 , 7 , 185 , -665.9999999999968
2019-04-18 , -0.6659999999999968 , 0.811000000000007 , -82 , 17 , 6 , -30.000000000001137
2019-04-22 , -0.07499999999998863 , 0.24500000000000455 , -30 , 105 , 295 , -591.9999999999845
2019-04-23 , -0.5919999999999845 , 0.9830000000000041 , -60 , 28 , 26 , 25.000000000005684
2019-04-24 , 0.025000000000005684 , 0.546999999999997 , 4 , 17 , 168 , -700.000000000017
2019-04-25 , -0.700000000000017 , 1.0180000000000007 , -68 , 36 , 23 , 137.9999999999768
2019-04-29 , 0.18500000000000227 , 0.5699999999999932 , 32 , 160 , 65 , 844.9999999999989
2019-04-30 , 0.8449999999999989 , 1.2869999999999777 , 65 , 31 , 3 , 128.99999999999068
2019-05-01 , 0.12899999999999068 , 0.4439999999999884 , 29 , 111 , 49 , -3.9999999999906777
2019-05-02 , -0.003999999999990678 , 0.7150000000000034 , 0 , 146 , 73 , 1044.9999999999875
2019-05-06 , -0.3719999999999857 , 0.9420000000000073 , -39 , 31 , 123 , -875.0
2019-05-07 , -0.875 , 1.4639999999999986 , -59 , 1 , 74 , -989.0000000000043
2019-05-08 , -0.9890000000000043 , 1.100999999999999 , -89 , 4 , 75 , -419.00000000001114
2019-05-09 , -0.41900000000001114 , 0.8789999999999907 , -47 , 49 , 27 , 175.99999999998772
2019-05-13 , -1.1259999999999764 , 1.5840000000000032 , -71 , 34 , 15 , -171.99999999999704
2019-05-14 , -0.17199999999999704 , 0.7909999999999968 , -21 , 22 , 144 , -703.000000000003
2019-05-15 , -0.703000000000003 , 1.3269999999999982 , -52 , 0 , 37 , -191.0000000000025
2019-05-16 , -0.1910000000000025 , 0.5109999999999957 , -37 , 15 , 193 , -595.9999999999752
2019-05-20 , -0.26200000000000045 , 0.7510000000000048 , -34 , 184 , 47 , 367.00000000001864
2019-05-21 , 0.36700000000001864 , 1.7369999999999948 , 21 , 17 , 58 , -694.9999999999932
2019-05-22 , -0.6949999999999932 , 1.328000000000003 , -52 , 1 , 85 , -968.9999999999941
2019-05-23 , -0.9689999999999941 , 1.1569999999999823 , -83 , 65 , 15 , 221.00000000000364
2019-05-27 , -0.3369999999999891 , 0.9329999999999927 , -36 , 14 , 59 , -472.0000000000084
2019-05-28 , -0.4720000000000084 , 0.6870000000000118 , -68 , 25 , 74 , -25.999999999982037
2019-05-29 , -0.025999999999982037 , 0.686000000000007 , -3 , 50 , 38 , -153.00000000002
2019-05-30 , -0.15300000000002 , 0.6079999999999757 , -25 , 4 , 255 , -1408.0000000000155
2019-06-03 , 0.08200000000002206 , 0.47700000000000387 , 17 , 114 , 60 , 465.99999999997976
2019-06-04 , 0.46599999999997976 , 0.8340000000000032 , 55 , 48 , 13 , 242.00000000001864
2019-06-05 , 0.24200000000001864 , 0.5209999999999866 , 46 , 43 , 106 , 44.00000000001114
2019-06-06 , 0.04400000000001114 , 0.7789999999999964 , 5 , 65 , 11 , 211.00000000001273
2019-06-10 , -0.5310000000000059 , 0.7520000000000095 , -70 , 99 , 8 , 483.0000000000041
2019-06-11 , 0.4830000000000041 , 0.8119999999999834 , 59 , 21 , 59 , -371.0000000000093
2019-06-12 , -0.3710000000000093 , 0.6570000000000107 , -56 , 15 , 76 , -343.9999999999941
2019-06-13 , -0.3439999999999941 , 0.6049999999999898 , -56 , 15 , 130 , -639.9999999999864
2019-06-17 , -0.4460000000000264 , 0.8959999999999866 , -49 , 21 , 70 , 131.99999999997658
2019-06-18 , 0.13199999999997658 , 0.8300000000000125 , 15 , 98 , 41 , 477.00000000000387
